model,seed,group,member_features,repetition,permutation,all_multiwindow_patient_shifts_nonzero,delta_pooled_mae,delta_patient_mae,delta_rmse,delta_bis_below_40_mae,delta_bis_40_to_60_mae,delta_bis_above_60_mae,seed_group_mean_delta_patient_mae,seed_group_sample_sd_delta_patient_mae,seed_group_minimum_delta_patient_mae,seed_group_maximum_delta_patient_mae,contribution_rank
attention,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-5.343486787268148e-05,-5.984306335449219e-05,-3.9023446841923715e-05,-4.6253204345703125e-05,3.814697265625e-06,-0.0005254745483398438,-5.5623054504394534e-05,1.196009770817328e-05,-7.605552673339844e-05,-3.3855438232421875e-05,5.0
attention,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-6.705654774341596e-05,-6.175041198730469e-05,-6.610389875394418e-05,-0.00011301040649414062,1.2874603271484375e-05,-0.0004706382751464844,-5.5623054504394534e-05,1.196009770817328e-05,-7.605552673339844e-05,-3.3855438232421875e-05,5.0
attention,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-6.201513805148551e-05,-6.771087646484375e-05,-5.543483382997039e-05,-7.081031799316406e-05,-1.3828277587890625e-05,-0.0003905296325683594,-5.5623054504394534e-05,1.196009770817328e-05,-7.605552673339844e-05,-3.3855438232421875e-05,5.0
attention,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-5.039092394287792e-05,-4.696846008300781e-05,-4.702483292540194e-05,-3.814697265625e-05,-1.6927719116210938e-05,-0.0003619194030761719,-5.5623054504394534e-05,1.196009770817328e-05,-7.605552673339844e-05,-3.3855438232421875e-05,5.0
attention,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-2.7446766976524373e-05,-4.57763671875e-05,-1.6825228261296843e-05,3.0994415283203125e-06,-2.6226043701171875e-05,-0.00017452239990234375,-5.5623054504394534e-05,1.196009770817328e-05,-7.605552673339844e-05,-3.3855438232421875e-05,5.0
attention,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-4.736276450412191e-05,-5.841255187988281e-05,-2.8283340355983455e-05,-9.560585021972656e-05,1.9073486328125e-05,-0.00033664703369140625,-5.5623054504394534e-05,1.196009770817328e-05,-7.605552673339844e-05,-3.3855438232421875e-05,5.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.001583647792335885,-0.0004200935363769531,0.004933110891879977,-0.00019025802612304688,0.004292011260986328,-0.05286598205566406,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0014911964614428008,-0.0008432865142822266,0.004199638314849707,-0.0007572174072265625,0.004862546920776367,-0.053442955017089844,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.001558013778992784,-0.0006377696990966797,0.005264497945719704,0.0001900196075439453,0.0033965110778808594,-0.04739999771118164,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0014443850346554932,-0.0005717277526855469,0.005150043589512876,0.0004038810729980469,0.004093647003173828,-0.052206993103027344,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.001612395156589841,-0.0004801750183105469,0.00510887742917987,-0.00015497207641601562,0.004079103469848633,-0.051778316497802734,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0011676167473435584,0.0001609325408935547,0.005254813003561232,-0.0007576942443847656,0.0051114559173583984,-0.05107927322387695,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0015111492894490652,-0.0004687309265136719,0.005653068653214355,-0.0006797313690185547,0.00455784797668457,-0.05172538757324219,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0010547027829694855,0.001436471939086914,0.006675595804766843,9.059906005859375e-06,0.0054395198822021484,-0.027756690979003906,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0011537949066933173,-0.0003552436828613281,0.005437617661844918,0.0009675025939941406,0.0042455196380615234,-0.05209159851074219,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,hemodynamic,"hr,mbp,sbp,dbp",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0006574306539532948,0.0002841949462890625,0.006158742791481764,-0.0013871192932128906,0.005751132965087891,-0.046390533447265625,-0.0001895427703857422,0.0006673797356985229,-0.0008432865142822266,0.001436471939086914,6.0
attention,84,respiratory,"spo2,etco2",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00016040770656866599,0.00030803680419921875,0.0012673555323035046,-5.53131103515625e-05,0.0004088878631591797,-0.0007638931274414062,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0002204838150583477,0.00021839141845703125,0.0013914140300927968,-2.288818359375e-05,0.00036263465881347656,0.00023698806762695312,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00015842512972330525,0.0003135204315185547,0.0015358005976056077,1.9788742065429688e-05,0.00030875205993652344,-0.0003638267517089844,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00022644240442781793,0.0004413127899169922,0.0013586933391120937,-0.0001952648162841797,0.0006442070007324219,-0.0010585784912109375,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0002150466736248191,0.0003688335418701172,0.0013126731798749347,-8.821487426757812e-05,0.000530242919921875,-0.0008220672607421875,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0003589766030298591,0.0006320476531982422,0.00149255903958867,-4.1484832763671875e-05,0.0006411075592041016,1.811981201171875e-05,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00031133699422714045,0.000438690185546875,0.0014236382701451333,2.3126602172851562e-05,0.0005640983581542969,-0.0003161430358886719,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0002678886715381523,0.000507354736328125,0.0014718664589228325,-0.0002574920654296875,0.0008296966552734375,-0.0016493797302246094,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00030467605098261075,0.0005285739898681641,0.0013781534037438092,1.1444091796875e-05,0.0004601478576660156,0.00044345855712890625,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
attention,84,respiratory,"spo2,etco2",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0002157316757545047,0.00034046173095703125,0.0015304610893496218,-0.0001995563507080078,0.0005998611450195312,-0.0008406639099121094,0.00040972232818603516,0.00012364583817500366,0.00021839141845703125,0.0006320476531982422,4.0
gru,123,current_bis,bis,0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.229054073616294,5.30831241607666,7.209459208270668,4.787252187728882,4.094487428665161,15.914793491363525,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.278376568761673,4.954200744628906,7.261399905267287,5.202798128128052,4.054749250411987,14.984894275665283,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.081693156054636,6.790348052978516,8.191398140799532,6.5948097705841064,4.399275541305542,16.629461765289307,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.410773546402688,6.2679338455200195,7.24046028738356,6.113086938858032,3.972001791000366,13.23606538772583,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.318552234500545,7.019501686096191,7.129859701921494,5.4991772174835205,4.091917276382446,13.886248111724854,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.998104143596085,7.2906951904296875,7.851191476273098,6.465399980545044,4.454927682876587,15.68812608718872,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.962045644367646,6.7045440673828125,7.896814034408858,6.058344125747681,4.516599416732788,16.58659601211548,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.231924162124829,6.870623588562012,8.214292203223547,6.7145750522613525,4.507510423660278,17.239220142364502,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.369562129121332,5.568559646606445,7.427655224340728,6.389840364456177,3.707108736038208,13.464657306671143,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,current_bis,bis,9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.18039236965419,5.969613075256348,7.439413980113211,6.165704011917114,3.2866885662078857,15.203701496124268,6.274433231353759,0.7931750601311026,4.954200744628906,7.2906951904296875,1.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.13168390766389626,0.15193772315979004,0.1207642117363692,0.28305983543395996,0.05660128593444824,0.01978921890258789,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.12258532047551585,0.12145018577575684,0.10172440740735134,0.26593875885009766,0.051970481872558594,0.012882232666015625,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.1339861465348422,0.17264223098754883,0.12662896905688914,0.2798123359680176,0.06754255294799805,-0.01885223388671875,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.1424777026131112,0.1514589786529541,0.13949871702204142,0.30059194564819336,0.0645606517791748,0.021715164184570312,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.12652694150474852,0.15542101860046387,0.11724015324292836,0.2725977897644043,0.049668312072753906,0.05227994918823242,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.12057744624091615,0.12987160682678223,0.11085369509533738,0.2671058177947998,0.05040717124938965,-0.006927967071533203,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.1345419899960305,0.16668319702148438,0.1236047661159212,0.2854340076446533,0.057714223861694336,0.03819608688354492,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.14445881262003546,0.19464111328125,0.14299459898376288,0.3220250606536865,0.05869150161743164,-0.004441261291503906,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.14026926705389142,0.111968994140625,0.12920317847312557,0.29496264457702637,0.062108516693115234,0.036885738372802734,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,bis_quality_and_dynamics,"bis_sqi,bis_slope",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.09453376994360774,0.13833379745483398,0.09326726798515317,0.26674890518188477,0.0031769275665283203,0.012676239013671875,0.14944088459014893,0.024985940950019332,0.111968994140625,0.19464111328125,2.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.022978015594715018,0.04057455062866211,0.03927187532902021,0.021127700805664062,0.00517725944519043,0.16758966445922852,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.02302159064111864,0.030853271484375,0.04922342315660355,0.029942035675048828,-0.002306699752807617,0.18546438217163086,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.036394796988286515,0.06301379203796387,0.061886584935125555,0.04413652420043945,0.010837554931640625,0.19686269760131836,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.02669992333833182,0.03651022911071777,0.05759115391507663,0.04429316520690918,-0.012616872787475586,0.24778985977172852,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.04368750429696355,0.06847047805786133,0.05482795426437015,0.030009031295776367,0.010376214981079102,0.36063432693481445,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.032980393070418224,0.05617094039916992,0.04709996259053284,0.04083061218261719,0.025394678115844727,0.055429935455322266,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.044370396790166744,0.07300639152526855,0.0558104194035538,0.0403289794921875,0.02788567543029785,0.18884897232055664,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03567751814941511,0.04915261268615723,0.05446511067916937,0.0576632022857666,0.003787517547607422,0.18001461029052734,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.031310454376539454,0.056813716888427734,0.04070025321484749,0.045346736907958984,0.00478672981262207,0.17063093185424805,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03616796937511024,0.06724286079406738,0.05506216163029176,0.04368281364440918,-0.013071775436401367,0.37889528274536133,0.05418088436126709,0.014472062118676216,0.030853271484375,0.07300639152526855,3.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.004003249391281827,-0.0011780261993408203,0.012447115852753932,0.015848875045776367,0.001314401626586914,-0.02913665771484375,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0035705716414891064,-0.006017446517944336,0.00537338569617507,0.00014853477478027344,0.0011043548583984375,-0.05621004104614258,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0006422970213511014,0.001020669937133789,0.011191662161945004,0.015433311462402344,-0.0019953250885009766,-0.0631875991821289,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.006170324434597418,0.00836181640625,0.02033852870139352,0.02271127700805664,0.0029785633087158203,-0.04441261291503906,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.006384344108788298,0.005025625228881836,0.019532972702732465,0.016361474990844727,0.0021886825561523438,-0.006751537322998047,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0014195989059553327,0.0036427974700927734,0.01058656205782782,0.01724410057067871,0.0043866634368896484,-0.09304523468017578,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.006629379859957041,0.006494760513305664,0.016891328403902506,0.01506805419921875,0.008291244506835938,-0.04435586929321289,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.005943357447724562,0.01062774658203125,0.02013894417063966,0.015266656875610352,0.007067203521728516,-0.0449371337890625,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0051663141601001605,0.0006022453308105469,0.01475040026921981,0.011005878448486328,0.002450227737426758,-0.0005307197570800781,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00131593845948208,-0.00011038780212402344,0.012188957123956179,0.009644746780395508,0.0026764869689941406,-0.04686403274536133,0.002846980094909668,0.004961393971216778,-0.006017446517944336,0.01062774658203125,5.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0004598118495122705,-0.0008270740509033203,-0.00246449864486209,0.017832517623901367,-0.00028824806213378906,-0.07259750366210938,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.008833583048607707,-0.003108978271484375,-0.014349675824194996,0.008496522903442383,-0.004248380661010742,-0.12250852584838867,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.007566065698151991,-0.00150299072265625,-0.010924906719223415,0.004806995391845703,-0.0028715133666992188,-0.09959936141967773,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.00047042619203940816,0.01240229606628418,-0.0057636753256593565,0.0062105655670166016,0.003869771957397461,-0.0639805793762207,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0025210121397489793,0.004238128662109375,0.0011767363137584752,-0.0038771629333496094,0.004376411437988281,-0.049150943756103516,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.003634780823785988,0.004740715026855469,-0.006129331933531823,0.002760171890258789,0.0036263465881347656,-0.08819961547851562,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0016112568820920714,0.006911754608154297,-0.00384353269248372,0.012561798095703125,0.0048580169677734375,-0.1153879165649414,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0022388327945943587,0.00032782554626464844,-0.005871575202483825,0.010587692260742188,0.007376670837402344,-0.1339869499206543,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.005657842537371227,0.008569717407226562,0.003790587711983484,0.030833721160888672,0.008451223373413086,-0.12988710403442383,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,hemodynamic,"hr,mbp,sbp,dbp",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.002262743051965277,-0.0007724761962890625,-0.007292241350381978,0.006542205810546875,0.0027267932891845703,-0.08037376403808594,0.0030978918075561523,0.005086027706496937,-0.003108978271484375,0.01240229606628418,4.0
gru,123,respiratory,"spo2,etco2",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.009410112253138259,-0.004979372024536133,-0.01577061490070175,2.4080276489257812e-05,0.002093076705932617,-0.14022111892700195,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.01126546005587592,-0.005022764205932617,-0.018302106895901282,0.0158994197845459,-0.005312442779541016,-0.1800093650817871,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.003263488623552302,0.0007882118225097656,-0.0023976961619105452,0.04405498504638672,0.006417989730834961,-0.2058553695678711,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.007573539486708469,-0.007060527801513672,-0.011359866542493435,0.02573084831237793,-0.008754968643188477,-0.14955902099609375,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.00824621672752901,-0.0006401538848876953,-0.015783891060107358,0.011837482452392578,-0.011249542236328125,-0.0763387680053711,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.005786005439494257,-0.00623774528503418,-0.007449557470699197,0.015751361846923828,-0.009832143783569336,-0.07248783111572266,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.009646085803393323,-0.0033686161041259766,-0.018176238182328497,0.007592916488647461,-0.004511594772338867,-0.12711238861083984,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.006810949643266451,0.002233266830444336,-0.016602069300083677,0.021727800369262695,-0.004461050033569336,-0.15421152114868164,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
gru,123,respiratory,"spo2,etco2",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.013114234569669314,-0.007512331008911133,-0.02558314200545464,0.016285181045532227,-0.013790369033813477,-0.14126300811767578,-0.0028029680252075195,0.004058370288795216,-0.007512331008911133,0.0037703514099121094,6.0
